comment_id,text,video_id
UgzeJ4f99WZ-U2V-Avp4AaABAg,"Bill Cooper, es el padre de lo que ahora se llama conspiranoia ... todos los canales de conspiración le deben su existencia a él, sin embargo, son muy pocos los que lo mencionan, mucho menos los que le reconocen o agradecen algo ...será porque la mayoría de los youtubers de conspiraciones no son más que entreteiners y vendedores, y no quieren que el gran público conozca a este hombre que no sólo no lucraba con la conspiración sino que gastaba sus propios recursos económicos para informar a la gente?... Él era un verdadero informante y no un payaso como el 99,99% de bloggers de conspiración",lnJ7ja7vGR8
UgworMnmSYrJxwHF_oZ4AaABAg,Los mejores 3:06:47 que he invertido ❤‍🔥,lnJ7ja7vGR8
UgwPVXrfvqGc6Szud1Z4AaABAg,"es increíble que todavía este material esté disponible en esta plataforma q por lo regular lo censuran inmediatamente, hay que compartir este tipo de contenido valioso, 
excelente trabajo!",lnJ7ja7vGR8
UgzWS5cNjPdIMwzE50h4AaABAg,Alguien recuerda que dross hablo de esto?,lnJ7ja7vGR8
UgxwNKtdZTD5srErKzp4AaABAg,impresionante este material,lnJ7ja7vGR8
UgxenQO0Mm6CAZ8Al_54AaABAg,"Excelente vídeo, será posible que puedas hacer un vídeo de ralatos clandestinos sobre el terraplanismo, qué tan verdadero es el tema o realmente es mejor pasar de largo el tema. Muchas gracias.",lnJ7ja7vGR8
Ugzo-wVyYCNCXqFlXfJ4AaABAg,"Bill Cooper,  el padre de la verdad en muchos aspectos. Su última predicción fue denunciar la próxima falsa ""invasión extraterrestre"", como la última carta illuminatis masona, para traer su anticristo y su nueva era. Y que los ovnis, serían los que el hombre, en alianza con otras razas terrestres e intraterrestres, tendrían desarrollados desde la época de los nazis.  Que se fueron para USA al terminar la 2da guerra mundial junto a todos sus inventos y descubrimientos. Habló la verdad sobre la muerte de JFK. Y muestra el video con la imagen original ampliada , en donde se ve al chofer rematandolo con el disparo que le volo el cerebro de frente.",lnJ7ja7vGR8
Ugw_WiKr0eTjElgSJKt4AaABAg,"Perdón, 10 minutos y no se ha dicho nada, debut y despedida ☹️",lnJ7ja7vGR8
UgwhZb1OcTjJJE4OIoB4AaABAg,Yo si soy Antivacuna y anti medicamentos desde que desperte,lnJ7ja7vGR8
Ugxtj6Qk6gSa2Wt1A5h4AaABAg,Toda esta gente silenciada y perseguida difamada son los nuevos Discipulos,lnJ7ja7vGR8
Ugytq3uScf2CJRObW194AaABAg,"Pienso igual que Bill Cooper, la mayoría de la gente es estúpida y se creen todo sin cuestionar",lnJ7ja7vGR8
UgxVF8kxhtXtnMT0EaJ4AaABAg,Pero hay una versión donde Bill Cooper tenia una orden de aprensión y tenia una evasión fiscal grande. Es una supuesta versión...al final fue fishy.,lnJ7ja7vGR8
Ugx7OamOM9zzWyXj_NJ4AaABAg,Si Bill Cooper reviviera se volvería a morir al instante al ver cómo está Estados Unidos en la actualidad.,lnJ7ja7vGR8
UgxAg9LbANZuakGI75h4AaABAg,No tenía ni idea de Brandy. Gracias por dar a conocer a esta heroína. Añares no me pincho.,lnJ7ja7vGR8
UgyDL9d_2TN2zvPoq7l4AaABAg,"Milton William copper menciono en un vídeo como es que se formó la teoría de los extraterrestres y aliens, que en realidad decía el que ninguna de estas cosas que vuelan en los cielos vienen de otras galaxias si no que se construyeron aquí en la tierra y los seres que daban la tecnología no eran aliens si no entidades o seres  extradimesionales ósea las entidades que nos habla la biblia los caídos. De echo ay un vídeo o audio de una persona que habla a una estación de radio y revela que estas entidades que le llamamos aliens en realidad son demonios o seres extradimensionales que por cierto jamás se volvió a saber de esa persona que trabajaba en el Area 51 y que estaba huyendo alrededor del país",lnJ7ja7vGR8
UgwAzofQ_r_AYcOk_ut4AaABAg,"""Hay gente que simplemente esta desinformada y no cree en las vacunas ""..es todo lo contrario, estamos informados de lo que es una vacuna, cuáles son sus componentes,sus efectos secundarios, componentes químicos y minerales, y el efecto que esos componentes causa en el cuerpo humano... ósea que la información es mucha,esta ahí.. pero claro la ignorancia mata conocimiento...tu qué te dedicas ala información  alternativa.. o eso es lo que das a entender con tus contenidos lo deberías saber....si es que tededicas a eso.. igual eres disidencia controlada ...",lnJ7ja7vGR8
UgxOpkLsTHQNBNlfrq14AaABAg,"Que ovarios tenía esa mina 😮 (Brandy Boone)
La táctica que le hicieron a la mujer: 
Observación y seguimiento, la vieron que dejaba la llave abajo de la alfombra.
Intervención y posicionamiento,
Intervinieron el teléfono y aparesieron como ""empresa de seguridad"" .
Colocaron micrófonos y cámara que ellos mismos controlaban.
El resto es historia.
La gran mayoría de la gente no conoce esta forma de intervención en los domicilios, pero los servicios de inteligencia hacen ésto.
Un saludo.",lnJ7ja7vGR8
UgyPpu-kw_lGDmcTX654AaABAg,⚰️,lnJ7ja7vGR8
UgyBK_5hAlkM4VgwUtp4AaABAg,..,lnJ7ja7vGR8
UgxrpcvMHksoIi5IXZ14AaABAg,😵,lnJ7ja7vGR8
UgwJCARn9DJWdw_IgWt4AaABAg,Como lo  encuentro en spotify,lnJ7ja7vGR8
UgyaKVwjJorBVCr6tIR4AaABAg,Me e pasado mucho tiempo buscando un documental sobre el y no me salía nada,lnJ7ja7vGR8
Ugz5Ikfp2vc5re9xeK94AaABAg,Es imbancable el chamorro éste............,lnJ7ja7vGR8
UgwY8xf421of-gRCQoZ4AaABAg,"Hola Chicos , como están, un abrazo desde Argentina , me acabo de suscribir ya que me paso este video una amiga de MEXICO y por estos lares tambien esta gente de mucho poder, nos han eliminado a un Catedrático y Conferencista URUGUAYO don LUIS RAVIZZA , no se sorprenda si No encuentran nada y o casi nada de este gran Héroe de Uruguay que Nos regalo en su Ultimo trabajo lamentablemente le costo su Vida nada mas y nada menos. El Video se llama y con todos su documentación completa (LA HISTORIA de LA DINASTIA R...t..ild) (escudo rojo). Don Luis R, Ya no esta con nosotros solo por realizar ese gran video. Es de decir tambien que No pudo terminar de realizar hasta Finalizarlo al video ya que misteriosamente muere. Así que no me va a sorprender que lo hayan eliminado con esa arma secreta. Ese video hoy dura 5 horas mas o menos.",lnJ7ja7vGR8
UgwfwfEP5qN2DPN5eTF4AaABAg,Hola es la primera vez que veo a este youtuber ....y me parecieron buenos los   historias de las personas que arriesgaron sus vidas por decir la verdad .... Si me sorprende que se haya vacunado despues de escuchar lo de Brandy Boone,lnJ7ja7vGR8
Ugyi0RKpATVT-luFemt4AaABAg,"Muchas gracias, apenas encontré tu canal, buscando a Milton William Cooper",lnJ7ja7vGR8
UgyBQ2rSZ1u870pbPzt4AaABAg,ya esuche este capitulo en vivo y 2 veces aqui y me sigue helando la sangre el ultimo caso,lnJ7ja7vGR8
UgxW2te0X0fJWfxip4h4AaABAg,Eh we sube más episodios,lnJ7ja7vGR8
UgwJ36KRj9uCT9SK8v14AaABAg,Por favor! Puse el video en velocidad X2 y todavía me parecía lento! Habla más rápido jajaja,lnJ7ja7vGR8
UgzISn-PRwV0VtuZBBF4AaABAg,Alguien sabe cual es el canal de la brandy? esta buenazo su ARG.,lnJ7ja7vGR8
UgxCFlCiUd9Xhzu-euJ4AaABAg,NO AUTORIZO NO AUTORIZO,lnJ7ja7vGR8
UgwWL6nxoIfQGDNnHq94AaABAg,Te van a silenciar sky,lnJ7ja7vGR8
UgwgoZOXDGzpvKovLkN4AaABAg,Más vídeos así!!!,lnJ7ja7vGR8
UgzsFl-1kDZAeuvGmYJ4AaABAg,Le sabe mucho mi Kon 😯 ...  🤐No Autorizo 🤐No Autorizo,lnJ7ja7vGR8
Ugzg89SVx7Isq0E7vh14AaABAg,Eres un crack gracias por promover este contenido que tanto asusta a la gente,lnJ7ja7vGR8
UgywnxC65ScSRFMqnON4AaABAg,Don Skyshock mis respetos por tu contenido. Ahora con temas de grandes. Siga así. Y a la espera del proximo,lnJ7ja7vGR8
UgzE1C0EfEqlptoqSRJ4AaABAg,"ya habia dejado de ver al skyshok por chairo y marihuano, pero eh de admitir que aborda muy bien estos temas turbios y me gusta mucho su critica, grande mi king",lnJ7ja7vGR8
UgztfJ2e4arSp8NFiNR4AaABAg,"Wow, este ha sido el relatos clandestinos que mas he ha gustado, escuche los 4 en un solo día de trabajo.
Muchas gracias Sky, ojalá que vengan mas capitulos.",lnJ7ja7vGR8
UgxYEucaaSLnT6tmXmN4AaABAg,Capcom nos lo dijo todo el tiempo y no les hicimos casó 🥲,lnJ7ja7vGR8
UgwCDcfVTG0AMIStnER4AaABAg,Yo viendo lo de brandy mientras me nebulizo por mi asma.,lnJ7ja7vGR8
UgyKzcD8jT71nQJYQSx4AaABAg,"Impresionante, Skyshock, felicidades, gran contenido...
Lastima que te vas a quedar sin amigos...
Pero aquí vamos a estar viéndote y escuchando un poquito de la verdad de este horrible mundo...",lnJ7ja7vGR8
UgxUWPJOGG_K6NuBzmd4AaABAg,"Brandy dice que en 2016, 85% de los Estadounidenses no estaban vacunados o que no tenían su ""esquema completo"", 2022 practicamente todos estamos vacunados...
Nada concluyente, solo una observación.",lnJ7ja7vGR8
UgykV2AX_3pCma5Q31N4AaABAg,Se le va a extrañar mi King... DISCLAIMER:  En caso de una investigación por parte de cualquier entidad federal o similar no tengo ninguna participación con este grupo ni con las pesonas que lo integran. NO AUTORIZO el uso de mi visualización como prueba fehaciente de dicha participación o involucramiento con dicho grupo y me deslindo totalmente de las opiniones y el contenido que muestra el autor de este material audiovisual.,lnJ7ja7vGR8
Ugx--W98u9wa2BDRhnJ4AaABAg,Estaría chido que los capítulos estuvieran en Spotify para escucharlos de camino a la escuela,lnJ7ja7vGR8
UgzHlGfRZeNW3nr2gD54AaABAg,"El vato que entrevistó a la mujer antivacunas ni la dejo hablar, así como chingados le va a responder jaja",lnJ7ja7vGR8
UgwWEsl0_xfdSKCPkuN4AaABAg,Na mi King a ti te autorizo hasta mi cuenta bancaria,lnJ7ja7vGR8
UgxAlCkbK2Xbr6dq3th4AaABAg,"49:00
¿Cómo vas a comparar Bill Cooper con Ashli Babbitt que embistio contra el Capitolio solo porque no gano Trump?
2:49:50 «Englobas todo con lo mismo, eso no es la vida, son casos expecificos» y va Skyshock y hace eso mismo a lo largo del video.
No sé como un canal de videojuegos se volvio otro canal que ""Mundo Desconocido"", una pena.",lnJ7ja7vGR8
UgyHRMA7ueMLHDmKxr94AaABAg,"Muy interesantes los temas, la verdad no conocía los que compartiste.  Un grande mi king",lnJ7ja7vGR8
UgxLJmitR6MGbdcSQCJ4AaABAg,Si autorizo NODDERS,lnJ7ja7vGR8
UgwmVPmx4_9SA0isE-J4AaABAg,No autorizo,lnJ7ja7vGR8
Ugz2GwyXM9EsSLqCPvh4AaABAg,"Anajemtajemta meamotea mo, sem autorização sem autorização",lnJ7ja7vGR8
Ugxfxc65Xid7g4Dns0R4AaABAg,Esto vale oro!,lnJ7ja7vGR8
UgwbUFG74w4ACMDVuLJ4AaABAg,"Que divertido es verte mientras uno fuma, grande Sky. Me voa fumar uno en su honor",lnJ7ja7vGR8
Ugzs-xC5hhjZivU_1eh4AaABAg,Cuando fue este stream?,lnJ7ja7vGR8
UgyuJGB2my4ghDFFn-Z4AaABAg,Mi king cómo siempre siendo el héroe del pueblo y trayendonos la verdad EZ Clap,lnJ7ja7vGR8
UgxOFs2-Zo3rb8wk-814AaABAg,háganle caso a este agitador de conciencias,lnJ7ja7vGR8
UgyLHmCjLGFSknw-bjt4AaABAg,"Aiuda Chad, hay hombre de traje a fuera de mi casa monkaW",lnJ7ja7vGR8
Ugw8vQY9H6zeDKOFklx4AaABAg,que meyo que meyo monkaW,lnJ7ja7vGR8
UgwQjtPxV76u0M_BFpF4AaABAg,"በማንኛውም የፌደራል ወይም ተመሳሳይ አካል ምርመራ በሚደረግበት ጊዜ, እኔ ከዚህ ቡድን ወይም አካል ከሆኑ ሰዎች ጋር ምንም አይነት ተሳትፎ የለኝም, እንዴት እዚህ እንዳለሁ አላውቅም, ምናልባት በሶስተኛ ወገን የተጨመረ ነው, አላውቅም. የዚህ ቡድን አባላት ማንኛውንም እርምጃ መደገፍ. Okayge",lnJ7ja7vGR8
Ugw791J6fZl7JrJdWzZ4AaABAg,Que buen video,lnJ7ja7vGR8
UgwqCETYoaHiwtLaZw94AaABAg,BabyRage,lnJ7ja7vGR8
Ugx5D87WD27Hv3r5IOh4AaABAg,En qué horario habla de esto en su stream??,lnJ7ja7vGR8
Ugz5BVMuxCSf8SksSul4AaABAg,Que le hicieron a mi muchacho ?,lnJ7ja7vGR8
UgzFbwRWSq2URC2IfSN4AaABAg,Tío Sky?,lnJ7ja7vGR8
Ugy85zw5ZpuabgJ25dN4AaABAg,<3 (0),lnJ7ja7vGR8
UgzDcHB4fw6IhbixTph4AaABAg,<3,lnJ7ja7vGR8
UgwV-sO8aqwSk3C5Nzl4AaABAg,fue una jojo referencia!?,ooaa9to_-SE
Ugw79hxinZ_mDlBCctl4AaABAg,Se recontra calentó,ooaa9to_-SE
UgzsOr_c8XyFhUXotaR4AaABAg,Puro mexican power,ooaa9to_-SE
UgwZiHHAYL8e0zR5FTZ4AaABAg,Ari: cagaste,ooaa9to_-SE
UgwK-SmfyU1Wdm0Gp1R4AaABAg,Skyshock el Nancy JAJAJAJJA,-3fe8jMEipE
Ugyc_dNt6qzJpbAWRUd4AaABAg,Salvaría Venezuela u.u,-3fe8jMEipE
UgxhzfdNIQdTc5zYHfh4AaABAg,Por que censuran la palabra Hitler q tontería,-3fe8jMEipE
Ugyn4vYbGBTYuW0zl1t4AaABAg,Te amo mi kin,IeAqa0dgLCQ
UgypYuHZ6guqbolcAYt4AaABAg,Que te panzooo mi king??,IeAqa0dgLCQ
UgwvxA36tcqY5XW4kV94AaABAg,Cómo narrar la lla jajaja me hiciste el día sky,IeAqa0dgLCQ
Ugw_fBw9EMl4qve25uF4AaABAg,Pumas OMEGALUL,IeAqa0dgLCQ
Ugwi33sVAsNIw_ay9jl4AaABAg,KEKW,IeAqa0dgLCQ
UgwXL4tzZFxeD1DECwV4AaABAg,Jajajajaja que putiza,IeAqa0dgLCQ
UgwTwFd4WTg0Krtdabp4AaABAg,Los pumas sufrieron una embolia,IeAqa0dgLCQ
Ugyss23fYX3QpffSifd4AaABAg,No le veo lo gracioso Madge,IeAqa0dgLCQ
Ugzl0T6vRjGk4ApNNEd4AaABAg,10:00 Mas duro que el talon de frodo ajjajajaajajajajaj tu risa me da vida  mi kong,u_dMvRgQ2qg
Ugw7SvVbK5_ilGARUd54AaABAg,"Fan hueso colorado, todos los vi en stream, aguante al toreto de tijuana",u_dMvRgQ2qg
UgwUD_JLzdK2pjUKa_d4AaABAg,Que buen contenido.  Este comentario no es para nada pago :),u_dMvRgQ2qg
UgzgwsrWTeK_Ka2nkjx4AaABAg,El regreso del KING.,u_dMvRgQ2qg
UgxyO_EOl6qyjt2Qhop4AaABAg,Tienes varios se hace meses xd,u_dMvRgQ2qg
UgzuNGmQc-yl3YOmP5R4AaABAg,"Grande el kin se nota que volviste a motivarte, sigue asi la neta me mama tu contenido jajaja",u_dMvRgQ2qg
Ugz1F2J8s5VbOskbLGJ4AaABAg,que buenos momentos <3,u_dMvRgQ2qg
Ugx4MLnTwLsNihj_RRl4AaABAg,ya se extrañaba,u_dMvRgQ2qg
UgzBMyXBXDm1E92dhSJ4AaABAg,Esa plática con el Prof Andres y el del pipazote ¿cúando fué? ¿en qué stream? Un besito al que responda <3,u_dMvRgQ2qg
Ugw6-QJ_skNoCy7kQ9d4AaABAg,Grande mi kong ❤️,u_dMvRgQ2qg
Ugy3CZzHB-2II0uhj814AaABAg,": tu te quedas en tu casa jugando""
Grande Martinoli ❤️",u_dMvRgQ2qg
UgykSNSi8mg6NTkqQV94AaABAg,Revivió el YouTube cabrones!! POGGERS,u_dMvRgQ2qg
UgyUcFotcIuYSGGfFr54AaABAg,entonces no hay stream hoy,u_dMvRgQ2qg
UgyRy4SK2Os-T9esn6d4AaABAg,Deberías colocar las reacciones del chat :chatting:,u_dMvRgQ2qg
UgwGlI4uqvEB3ItMO8N4AaABAg,8:05 se puede ver el momento exacto donde le cae la depresión,u_dMvRgQ2qg
Ugzj1haDTRhGC9ucLrB4AaABAg,"Estoy con un dolor el las costillas, y por tu culpa empeoró ya que no pude aguantar la risa 🤣",u_dMvRgQ2qg
UgzobKbj8rqZaqMseqp4AaABAg,9:05 hahahahahhah la que mato a goliat,u_dMvRgQ2qg
UgxKGkxeUHtmYQqJv5V4AaABAg,Grande mi Kin Okayge,u_dMvRgQ2qg
Ugwvjm8_eMZxYU-F6QR4AaABAg,"hoy no soga, hoy no",u_dMvRgQ2qg
UgxkJGhYH4lVP3D5KmV4AaABAg,Grande mi king <3,u_dMvRgQ2qg
UgxP4lLNyhXDo-U-qz94AaABAg,Que grande el diiiieeeeeegooooooooo,u_dMvRgQ2qg
UgxwmaI4xk5AHzT41CB4AaABAg,0 días,u_dMvRgQ2qg
Ugwa_fp9wvrOC47j6RR4AaABAg,WAAAAAA,u_dMvRgQ2qg
Ugxwpq9YOyRs6ZVmY9h4AaABAg,Contenido de mi nivel 🍷🍷🍷,u_dMvRgQ2qg
UgyWeMBoKS7IZvQLZCR4AaABAg,"que grande mi kong en su regreso numero 101 a youtube, yo siempre te apoyare mi divo de TJ",u_dMvRgQ2qg
Ugxvnnpb07chh9vJtDl4AaABAg,waaaaaaaaaa,u_dMvRgQ2qg
UgxoDXQ4s6o7QjpITVR4AaABAg,10/10,u_dMvRgQ2qg
UgyL6ZCEEqjFvACmF2B4AaABAg,5:07 como me cague de risa con esto 😂,u_dMvRgQ2qg
UgxcAAo19JaaVS-Pfft4AaABAg,O rei do contenido 😎,u_dMvRgQ2qg
Ugyt2_eNyK6bOwNHFVx4AaABAg,"Que buen video, cómo siempre mi king de TJ",u_dMvRgQ2qg
UgykxcjrxdHQTPtQvu14AaABAg,"Grande skyshock A.K.A. El divo de Tijuana, el ass del videogaming, o rei do minijogo, mr 48%, el pilingon, mi King ❤️",u_dMvRgQ2qg
Ugwsw-Ol9H9Sync_ooV4AaABAg,"Ya extrana este tipo de videos, que bien contenido 😎🍷",u_dMvRgQ2qg
Ugwc0x3p-tdOsI-ovLt4AaABAg,Waaaaaaaaaaaaa,u_dMvRgQ2qg
UgxPd7HFTqkhbkHxvrJ4AaABAg,Jajajaja me divertí mucho viendo este contenido,u_dMvRgQ2qg
Ugx2OYPGK6TTySWxYzd4AaABAg,"Muy buen video, contenido de calidad.  🤖",u_dMvRgQ2qg
UgzvAdBt04mTnVcT5jh4AaABAg,Como le chambea mi King PeppoClap,u_dMvRgQ2qg
UgyafNrle9VwUunrOD14AaABAg,Contenido de calidad,u_dMvRgQ2qg
UgxUNzaTDLTYaEJ39NB4AaABAg,0 días sin mencionar a TJ,u_dMvRgQ2qg
Ugyw6xu4XH_9nkiPOr54AaABAg,mi kin se consiguió un editor o porque tanto contenido derrepente?,u_dMvRgQ2qg
UgwKZwxfzivagtN5qfx4AaABAg,"En caso de una investigación por parte de cualquier entidad federal o similar, no tengo ninguna participación con éste grupo o con las personas que forman parte de él, no sé cómo estoy aquí, probablemente agregado por un tercero, no apoyo ninguna acción por los miembros de éste grupo.En caso de una investigación por parte de cualquier entidad federal o similar, no tengo ninguna participación con este grupo ni con las personas que lo integran, no sé cómo estoy aquí, probablemente agregado por un tercero, no apoyo ninguna acción por parte de los miembros de este grupo.",u_dMvRgQ2qg
UgyMDOalecHf0pKP_dN4AaABAg,Grandee mi kon tan chambeador,u_dMvRgQ2qg
Ugzpid-8rAiMQeydPrh4AaABAg,primer comentario soy tu idolo,u_dMvRgQ2qg
Ugy8D4vad1LrP17PW2h4AaABAg,Grande mi kong,u_dMvRgQ2qg
UgxRRe_SLOTqhYQMeRd4AaABAg,uuuuwwaaaaaaaa ***grito de mario***,u_dMvRgQ2qg
UgxligRpTI5RmlA-3Ll4AaABAg,"Gracias, mi kong, por este bello contenido que aún no veo pero seguramente me gustará.",u_dMvRgQ2qg
Ugy4i2uzKPIrh7dJOwV4AaABAg,wooooooooooaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,u_dMvRgQ2qg
UgyOeWpzrPc4DFa7xJJ4AaABAg,Kiubole,u_dMvRgQ2qg
UgxAMU6jRaIakzleFl94AaABAg,Que buen susto hasta te saco del juego xD,lRGQD6h8_Nc
UgwgDrX-INZTE34jMXF4AaABAg,Su gritillo jaja,lRGQD6h8_Nc
UgyIgNeuT4tcFRfdl2x4AaABAg,"JAJAJJAA
El grito weee",lRGQD6h8_Nc
UgzlMK4miqGjWDgrUuR4AaABAg,JAJAJAJA yo estuve ahí,lRGQD6h8_Nc
UgykAvn43NBIiqqbNQ14AaABAg,Como me encanto este strean jajajaja,lRGQD6h8_Nc
UgyfgScIf1iR7HhhmSF4AaABAg,échese un grito compadre!,lRGQD6h8_Nc
UgzF6wAmcsN9oMU_xoR4AaABAg,Me pasó con un zombie en Minecraft me da hasta vergüenza decirlo,lRGQD6h8_Nc
Ugwb7UuTEgKxe4UHjOl4AaABAg,Que grito tan masculino mi kon,lRGQD6h8_Nc
Ugyych0kyu5OBncNIFV4AaABAg,😂,lRGQD6h8_Nc
UgxUDfuhQc9ZfYTZnfx4AaABAg,grito primal,lRGQD6h8_Nc
UgxqjLNkxMeTtVhyfBB4AaABAg,Hasta acá huele,lRGQD6h8_Nc
UgyM_Prw8ziYKWY19ZF4AaABAg,JAJAJAJAJAJA TE MAMASTE,lRGQD6h8_Nc
Ugx1o6Pn0JLxxFm_AtR4AaABAg,Cuando por fin vas a matar a la cucaracha que vienes trackeando por horas pero empieza a volar Sadge,lRGQD6h8_Nc
UgyrW3ZBT_mxlDPyPmJ4AaABAg,😒😑,jLnVziOgUao
Ugx4jPAPA2SCelK0S7d4AaABAg,Aaaaaaaaaaa,jLnVziOgUao
UgzqDSLNLqdKqcssM7l4AaABAg,ese caballo le gusta que le rasquen okayge,jLnVziOgUao
UgyDoFZrDOjQUVeYRDx4AaABAg,Aaaaaah,jLnVziOgUao
UgyUMQcM97w24JQ-1AJ4AaABAg,jajajajaj,jLnVziOgUao
Ugx3CTl-2XX8EE3adCR4AaABAg,Le gusta que le rasquen al 🐎 Juan peepoClap,jLnVziOgUao
UgzchSOnPYwuylTp-KJ4AaABAg,Aaaaaaaaaa,jLnVziOgUao
Ugz8d0bkKF31reoUBbd4AaABAg,todo perfecto solo quiten la musica o bajenle un chingo esta demasiada alataaaaaaaaaaaaaaaaaaaaaa...  gracias,XM7ngkayV-o
UgyLOGymRU2Hg8RQdrF4AaABAg,A mi me gustan los videogames,XM7ngkayV-o
Ugw4LfHgkFZvnjqVwk14AaABAg,Amamamamamamma XD,XM7ngkayV-o
Ugxt_51LARZami4o44p4AaABAg,Este streamer es el verdadero genio,XM7ngkayV-o
UgwbT90xdxlYzSuj3FF4AaABAg,"Namás bájale un poquito a la música spirit babyrage, pero bien vídeo",XM7ngkayV-o
UgzA7JgVtjyTsgo-02F4AaABAg,Mama ponme un local para poner unas maquinitas,XM7ngkayV-o
Ugyy9VwUg15PbMuRFKl4AaABAg,"Una foto sky por favor, una fotoooooo!!!",XM7ngkayV-o
UgxckFHPFS7a_55NAmF4AaABAg,"puras pinches mamadas sube este wey, como se llama alguien sabe?",XM7ngkayV-o
Ugwv4Ot8sRHQSvgl_Op4AaABAg,Salaberga Skyshock aún existe!,XM7ngkayV-o
Ugy9nwE2qNKqqpmYXJx4AaABAg,Entonces mis certificaciones de Jarvar no me hacen un genio? 😥,XM7ngkayV-o
UgywNQmZeOZ30aQa5FN4AaABAg,Un streamer de mi categoría 🤓🍷,XM7ngkayV-o
Ugy5txzhzzZ6Cg7gfWp4AaABAg,"Extrañaba mucho los videos. 
Me paso a los streams cada que puedo. Lo haré más seguido. 
Te quiero mucho Erick de Tijuana.",XM7ngkayV-o
UgzPkrkw-ielf58M53J4AaABAg,"Bajale a la musica del yoshi we, que no oigo",XM7ngkayV-o
UgyoZEr8myKzs9e5p4x4AaABAg,"Muchas gracias por el contenido que aporta mucho a esta sociedad en decadencia, una vez más reitero mi agradecimiento a mi Kong",XM7ngkayV-o
UgzCFH9FKV6f6UDX32x4AaABAg,Mas contenido de mi categoría? tenga su buen like buen hombre,XM7ngkayV-o
UgwNcwvS2nJ50E1jdh14AaABAg,"¿Qué es lo que ven mis ojos? Mr. 47%, Mi King, El Héroe del Pueblo lo ha vuelto a hacer, el pináculo del contenido audiovisual en la industria del videojuego.",XM7ngkayV-o
UgwWRITGEHOkfM2wxnd4AaABAg,"Ya era hora de ver Videitos por aca , Extraño la hora del Diablo 👹 Sadge",XM7ngkayV-o
Ugyicos4S9DoUdi-5sN4AaABAg,El rey a vuelto ._./,XM7ngkayV-o
UgyXMT2aD6wrl0tR1nB4AaABAg,Awebo ya esta regresando el kin :'),XM7ngkayV-o
Ugx70wQs2Fm2QT4p-e14AaABAg,🥵,XM7ngkayV-o
UgztcmgO_pxbGXHsGSx4AaABAg,"FINALMENTE, algo de CONTENIDO de CALIDAD en esta plataforma!",XM7ngkayV-o
Ugz5moCBAb13KvrN_Ot4AaABAg,Mi mamá no tiene local Babyrage,XM7ngkayV-o
UgzIx90ClEw3myyxmaB4AaABAg,"HEY! no heches por tierra el cambiatumismismo y el elqueespobreesporquequiereismo, son las religiones con mas seguidores de la vida, respete señor!!",XM7ngkayV-o
Ugyk3XMO55fo1s3YBrd4AaABAg,BoneZone,XM7ngkayV-o
UgyiuCFI9m_zGL1S5Bx4AaABAg,Eh we quítale la música se oye bien culero así BabyRage,XM7ngkayV-o
UgyRiVJDa4gO5P8KZiF4AaABAg,Muchas gracias por estos clips,XM7ngkayV-o
Ugz57OK9x5JdDvubIKF4AaABAg,"luego no puedo ver los strims' y estos clips son oro puro, sube mas mi kong",XM7ngkayV-o
UgztEgP_SDnbtoZC07V4AaABAg,c le rebentó la tacha mi kin XD,XM7ngkayV-o
UgxrqJOmworg8LFrDbp4AaABAg,Como le sabe al baiteo mi Kon BabyRage,XM7ngkayV-o
UgzEoTyUIqyJr_cXv694AaABAg,"Por fin. Contenido audiovisual de mi categoria.
Muchas gracias mi King.",XM7ngkayV-o
UgzZlpgKjyDC8VRpW_Z4AaABAg,We yo tengo certificado del MIT online en ingeniería aeroespacial 😢😢😢,XM7ngkayV-o
Ugx_FioEh0CNpoBYzk14AaABAg,"Excelente lugar, buen servicio Okayge",XM7ngkayV-o
UgyHwp06FOGWtYf6At94AaABAg,Excelente contenido audiovisual,XM7ngkayV-o
UgxGoEpxm5Iyn7Nb0x54AaABAg,Saludos a mi kong que anda bien mimido,XM7ngkayV-o
Ugz0mA3AQyouDzmB_MN4AaABAg,"E Wee, salúdame weee! ❤️",XM7ngkayV-o
Ugxt0kH8N6vzCkVrdch4AaABAg,Primero,XM7ngkayV-o
Ugx2i7nd8ZEXwQxSLBd4AaABAg,Pero lo lootee XDXDXDXDXD,R1ynVFhIqFs
UgybYDgrPYJQvKGB5Dh4AaABAg,El rey del minigame lo hace de nuevo,R1ynVFhIqFs
UgyG8zcBMECjsXAAX1J4AaABAg,"Que grande mi Kin, enseñándole valiosas lecciones a las nuevas generaciones",R1ynVFhIqFs
UgxIs549ihvtMxrLkxF4AaABAg,JAJAJA esto en vivo fue una joya,R1ynVFhIqFs
Ugxulz8jZ7uPooxjNWR4AaABAg,Que paso con el casteo de lol?,R1ynVFhIqFs
UgwBmjGU2adROlxcPyF4AaABAg,"SKY, estuve buscando un video que subiste hace años y no lo encontré, donde comentabas sobre los 7 campeones mas op de todos los tiempo del lol.",R1ynVFhIqFs
UgwzcuLY3fQPsnJFoa14AaABAg,ay nooooo!!!!!!,R1ynVFhIqFs
UgyC81pyOCWKvnIRBa54AaABAg,"No manche mi kong , soy el sub 350,000 salúdeme mi rey kong",R1ynVFhIqFs
Ugxm6ErZZMwgu_bk-ER4AaABAg,"Ganaste
Pero a qué costo?",R1ynVFhIqFs
